DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
20,52,32,29.85,25.64,38,7.7,0,-4.6,13,73,30,180,27,0,,,240,18,535,1806
25,47,42,30,25.77,38,6.6,0,-9.2,18,69,25,230,26,0,,,220,21,536,1804
25,49,41,30,25.76,39,4.5,0,-6.9,16,74,23,230,14,0,,,260,12,537,1803
27,52,40,29.95,25.74,42,7.2,0,-3.5,13,75,29,220,21,0,,,230,16,538,1801
22,52,35,29.96,25.75,39,8.6,0,-3.1,13,71,32,290,27,0,,,280,20,539,1759
21,48,39,30.12,25.87,37,5.8,0,-6.8,17,71,24,200,22,0,,,220,15,541,1757
19,54,30,30.05,25.82,38,3.7,0,-0.4,11,80,27,150,12,0,,,290,9,542,1755
28,53,38,29.98,25.77,43,6.1,0,-1,12,70,36,310,32,0,,,300,25,543,1753
25,50,41,30.03,25.81,39,8.6,0,-3.6,15,67,33,270,23,0,,,280,16,544,1752
20,45,40,30.17,25.89,35,4.7,0,-8.3,20,67,22,340,16,0,,,340,14,545,1750
23,49,43,30.26,25.98,36,4.3,0,-3.9,16,70,27,140,13,0,,,280,9,546,1748
17,52,29,30.23,25.97,37,4.7,0,-0.5,13,77,27,160,15,0,,,160,12,547,1746
17,58,24,30.04,25.82,40,4.4,0,5.9,7,88,28,220,19,0,,,240,14,549,1744
21,57,31,29.86,25.68,40,4.8,0,5.3,8,83,31,200,21,0,,,230,16,550,1743
23,55,31,29.75,25.57,40,7.7,0,3.7,10,77,32,220,28,0,,,220,23,551,1741
30,49,49,29.89,25.69,41,6.3,0,-1.9,16,66,31,310,24,T,,,230,17,552,1739
32,48,53,29.93,25.7,41,5.9,0,-2.5,17,67,29,220,20,T,,,220,16,553,1737
41,57,58,29.82,25.63,48,8.7,0,6.8,8,70,43,210,32,T,,,220,23,554,1735
43,53,72,29.87,25.67,48,4.7,0,3.2,12,71,35,150,27,0.02,,,150,23,556,1733
39,44,78,29.93,25.71,43,6.4,0,-5.4,21,54,33,240,22,0.13,,,250,17,557,1732
33,38,81,30.1,25.8,36,4.4,0,-11,27,52,23,220,21,0.03,,,220,17,558,1730
36,45,77,30.01,25.76,39,7.2,0,-3.6,20,55,34,280,30,0.14,,,290,24,559,1728
29,42,65,30.12,25.84,36,7.7,0,-6.2,23,58,25,280,19,0,,,290,15,600,1726
37,42,78,29.99,25.72,40,4.4,0,-5.8,23,54,29,270,15,0.02,,,270,14,601,1725
36,43,73,29.83,25.61,41,14.3,0,-4.5,22,54,32,270,43,0.07,,,260,33,603,1723
30,37,72,29.99,25.71,35,4.5,0,-10.1,28,52,22,320,17,0,,,310,15,604,1721
27,41,65,30.1,25.82,34,5.1,0,-5.7,24,58,24,190,15,0,,,160,12,605,1719
22,42,55,30.12,25.82,33,4.3,0,-4.4,23,66,18,170,14,0,,,170,10,606,1718
20,44,44,30.14,25.87,33,10.4,0,-2,21,59,29,300,31,0,,,290,24,607,1716
11,32,49,30.43,26.07,24,6.3,0,-13.6,33,52,11,60,22,0,,,40,17,609,1714
10,35,41,30.49,26.12,26,3,0,-10.3,30,59,11,270,12,0,,,270,10,610,1713
16,41,43,30.37,26.07,31,5.1,0,-3.9,24,65,16,80,19,0,,,60,15,611,1711
21,44,44,30.28,25.98,34,6,0,-0.6,21,67,21,90,16,0,,,30,13,612,1709
21,44,47,30.27,25.97,33,2.1,0,-0.2,21,68,19,140,10,0,,,340,7,614,1708
21,46,44,30.37,26.06,34,2.4,0,2.1,19,72,20,340,10,0,,,340,9,615,1706
21,48,42,30.22,25.94,35,5.6,0,4.5,17,72,23,40,22,0,,,60,15,616,1705
19,47,41,30.08,25.81,34,2.8,0,3.8,18,71,22,270,11,0,,,270,10,617,1703
25,47,49,30.02,25.77,36,4.9,0,4.2,18,71,22,40,20,0,,,60,16,619,1701
25,48,46,30,25.76,38,5.4,0,5.5,17,68,27,200,22,0,,,210,17,620,1700
28,42,60,30.1,25.84,36,5,0,-0.2,23,58,25,230,31,0.01,,,230,25,621,1658
27,40,62,30.25,25.94,35,2.3,0,-1.8,25,58,22,60,9,0,,,270,8,622,1657
35,45,66,30.17,25.9,41,3.6,0,3.5,20,60,29,280,9,0.01,,,280,9,624,1655
39,48,79,30.09,25.83,42,5,0,6.9,17,64,31,60,15,T,,,40,13,625,1654
35,43,69,30.02,25.77,40,7.7,0,2.2,22,59,26,300,32,T,,,280,24,626,1652
30,36,79,30.23,25.92,33,7.3,0,-4.5,29,49,23,280,28,0.05,,,290,23,627,1651
21,32,74,30.37,26,26,3.3,0,-8.1,33,49,14,210,12,0,,,270,10,629,1650
35,38,83,30.26,25.94,38,4.1,0,-1.8,27,50,26,200,16,0.04,,,200,13,630,1648
40,43,79,30.24,25.97,43,8.6,0,3.6,22,60,26,230,21,0,,,230,17,631,1647
28,43,63,30.23,25.94,36,10.1,0,4,22,61,24,240,40,0,,,270,29,633,1646
26,41,53,30.28,25.98,36,6.4,0,2.3,24,55,26,300,22,T,,,300,18,634,1644
22,43,43,30,25.76,35,11.7,0,4.7,22,59,27,260,39,0,,,270,31,635,1643
19,31,67,30.14,25.82,26,5.7,0,-7,34,51,11,270,28,0,,,270,21,637,1642
18,30,68,30.24,25.89,24,5.9,0,-7.6,35,48,12,270,18,0,,,290,14,638,1640
15,27,63,30.34,25.97,22,7.3,0,-10.2,38,45,8,320,24,0,,,310,17,639,1639
7,23,61,30.59,26.16,16,2.9,0,-13.8,42,44,2,290,11,T,,,40,9,640,1638
4,23,49,30.41,25.99,17,2,0,-13.4,42,46,0,170,9,0,,,10,8,642,1637
12,26,61,30.31,25.94,21,7.7,0,-10,39,47,4,310,23,0,,,310,18,643,1636
6,20,60,30.53,26.1,15,3.5,0,-15.6,45,43,-3,170,12,0,,,260,9,644,1635
8,24,56,30.67,26.23,18,4.2,0,-11.2,41,45,2,50,16,0,,,60,12,646,1634
8,29,48,30.62,26.2,21,4.5,0,-5.8,36,47,10,90,16,0,,,70,13,647,1633
6,30,42,30.5,26.1,21,1.8,0,-4.4,35,52,7,280,9,0,,,280,8,648,1632
10,32,48,30.36,25.99,23,2.3,0,-2,33,54,10,290,9,0,,,290,8,650,1631
22,34,65,30.21,25.87,29,4.1,0,0.4,31,56,12,320,15,0,,,260,13,651,1630
21,29,63,30.26,25.94,28,4,0,-4.2,36,49,9,270,15,0,,,270,13,652,1629
12,26,65,30.36,25.97,19,4.6,0,-6.7,39,47,4,110,13,0,,,40,10,653,1628
12,26,68,30.35,25.95,19,4.9,0,-6.3,39,46,6,70,16,0,,,60,14,655,1627
10,25,61,30.23,25.85,18,5.7,0,-6.9,40,46,4,60,20,0,,,70,16,656,1627
16,27,62,30.06,25.71,24,4.6,0,-4.4,38,44,10,60,15,T,,,60,14,657,1626
28,39,70,29.86,25.6,34,10.8,0,8,26,49,28,190,31,0.02,,,180,24,659,1625
28,30,87,29.85,25.58,30,7.3,0,-0.6,35,38,22,280,36,0.35,,,270,29,700,1624
22,30,76,30.13,25.82,27,5.9,0,-0.2,35,39,20,260,18,0.01,,,290,15,701,1624
18,26,76,30.35,25.97,23,4.8,0,-3.8,39,41,11,60,13,0,,,50,10,702,1623
22,27,77,30.3,25.94,27,2.9,0,-2.4,38,39,15,80,17,T,,,80,15,703,1623
32,36,88,29.97,25.68,34,3.6,0,7.1,29,42,30,220,26,0.1,,,220,20,705,1622
29,33,91,29.86,25.58,30,2.7,0,4.5,32,41,24,210,13,T,,,200,10,706,1622
29,31,90,29.64,25.39,31,7.8,0,2.8,34,37,24,40,30,0.17,,,40,23,707,1621
28,34,83,29.81,25.55,31,7.7,0,6.2,31,39,29,260,24,0.13,,,220,18,708,1621
24,22,88,29.81,25.51,26,7.2,0,-5.4,43,33,10,200,19,0.25,,,210,16,709,1620
14,20,84,30.15,25.74,17,3.4,0,-7.1,45,33,6,210,13,0,,,220,10,710,1620
11,13,86,30.4,25.97,14,2,0,-13.7,52,24,1,210,8,0,,,240,7,711,1620
5,12,78,30.43,25.98,9,7.4,0,-14.4,53,26,-2,40,23,0,,,50,18,712,1620
6,10,78,30.27,25.84,10,4.9,0,-16,55,25,-6,60,16,0,,,60,13,713,1619
11,11,84,30.33,25.89,14,8.2,0,-14.7,54,22,0,40,19,T,,,40,16,714,1619
19,22,86,30.33,25.93,21,6.2,0,-3.5,43,25,19,30,18,0,,,30,16,715,1619
21,25,90,30.49,26.07,23,1.9,0,-0.2,40,29,20,80,9,0,,,80,8,716,1619
17,20,86,30.44,26.05,19,7.5,0,-4.9,45,29,10,60,23,T,,,70,17,717,1619
24,27,89,30.35,25.97,26,3.8,0,2.3,38,33,21,190,11,0.06,,,190,9,718,1619
25,29,86,30.2,25.86,27,2.1,0,4.5,36,35,22,230,17,0.05,,,310,14,719,1619
20,24,78,30.32,25.89,24,8.7,0,-0.3,41,36,11,270,40,0.04,,,260,31,720,1619
13,22,79,30.43,26.01,17,2.6,0,-2.1,43,35,8,260,9,0,,,260,9,721,1619
18,21,75,30.1,25.73,23,8.9,0,-2.9,44,34,7,240,29,0.03,,,240,22,721,1620
21,23,84,30.17,25.81,23,3.5,0,-0.7,42,36,9,290,10,0,,,260,8,722,1620
27,34,74,30.05,25.74,31,5.2,0,10.4,31,43,24,100,26,0.07,,,100,20,723,1620
31,34,89,30.09,25.78,33,3.1,0,10.5,31,40,28,180,16,0.16,,,180,13,724,1620
31,38,84,30.1,25.8,34,7.5,0,14.6,27,44,31,230,26,0.16,,,230,20,724,1621
27,30,85,30.35,26,29,3.6,0,6.7,35,39,21,220,18,0,,,220,14,725,1621
27,34,80,30.08,25.76,30,5.2,0,10.7,31,45,22,270,31,T,,,270,24,725,1622
19,26,74,30.18,25.84,24,6.4,0,2.8,39,35,17,270,21,0,,,280,16,726,1622
17,22,79,30.32,25.92,20,3.8,0,-1.2,43,32,12,60,14,T,,,60,12,726,1623
27,32,81,30.17,25.84,30,2.5,0,8.9,33,37,26,200,13,0.01,,,200,9,727,1623
30,33,91,29.99,25.68,32,5.8,0,9.9,32,34,31,40,15,0.08,,,40,13,727,1624
24,28,78,30.06,25.74,28,9.6,0,4.8,37,37,18,320,27,T,,,320,23,728,1624
19,21,87,30.18,25.81,21,1.5,0,-2.2,44,27,15,240,9,0.07,,,240,9,728,1625
16,21,81,30.26,25.87,20,5.1,0,-2.2,44,34,7,340,23,T,,,340,20,728,1626
18,20,81,30.4,26,21,5.7,0,-3.2,45,30,9,170,15,0.06,,,170,13,729,1626
25,30,82,30.31,25.95,28,3.3,0,6.7,35,39,20,220,18,0.01,,,210,15,729,1627
23,27,72,30.07,25.76,28,12.9,0,3.6,38,38,15,300,38,T,,,300,30,729,1628
11,20,70,30.32,25.92,17,9,0,-3.4,45,33,7,320,22,0,,,310,18,729,1629
9,14,77,30.47,26.02,13,2.3,0,-9.6,51,28,0,280,9,0,,,280,9,729,1630
11,22,73,30.4,25.98,16,3.5,0,-1.7,43,35,8,60,12,0,,,70,10,729,1631
13,18,79,30.29,25.88,16,2.6,0,-5.7,47,30,6,80,9,0,,,280,8,729,1632
16,23,80,30.08,25.72,20,3.1,0,-0.8,42,33,13,220,9,0,,,230,7,729,1633
19,27,71,29.73,25.44,24,7.7,0,3.1,38,39,15,170,37,0,,,170,32,729,1634
25,28,82,29.68,25.4,28,10.3,0,4,37,35,20,170,34,0.05,,,170,30,729,1635
12,16,82,30.18,25.81,15,5.3,0,-8.1,49,30,1,220,15,0,,,220,13,729,1636
24,28,75,30.18,25.83,28,11.2,0,3.8,37,35,20,40,28,T,,,30,22,729,1637
29,36,74,30,25.72,33,7.9,0,11.7,29,44,27,40,24,0,,,50,17,729,1638
27,34,82,30.21,25.89,30,2.8,0,9.6,31,45,22,40,9,0,,,30,8,728,1639
24,29,81,30.2,25.87,27,9.2,0,4.5,36,39,19,60,20,0,,,60,17,728,1640
21,26,80,30.23,25.89,24,7.6,0,1.5,39,36,15,60,22,0,,,50,17,728,1641
15,21,83,30.35,25.95,18,4.9,0,-3.6,44,32,10,60,18,0,,,60,15,727,1642
16,25,75,30.24,25.86,21,7.3,0,0.3,40,33,16,50,24,0,,,60,20,727,1644
20,27,80,30.01,25.68,23,7,0,2.2,38,36,17,60,16,0.03,,,60,14,726,1645
28,29,87,29.9,25.61,31,8.5,0,4.1,36,36,21,40,20,0.27,,,40,16,726,1646
31,37,84,29.79,25.54,34,6.9,0,12.1,28,43,31,230,29,0.15,,,230,22,725,1647
27,31,86,30.26,25.92,30,4.8,0,6,34,37,25,180,19,0.33,,,180,15,725,1649
33,36,95,30.23,25.9,34,1.6,0,10.9,29,39,32,10,8,0.36,,,50,7,724,1650
32,36,87,29.85,25.58,34,7.7,0,10.9,29,41,30,180,29,0.12,,,190,21,723,1651
20,28,70,30.17,25.84,25,10.9,0,2.8,37,35,20,300,26,0,,,290,22,723,1652
22,26,84,30.49,26.08,24,2.1,0,0.7,39,32,20,280,12,0.11,,,230,10,722,1654
29,38,77,30.32,25.98,33,5.7,0,12.7,27,49,26,260,28,0,,,260,23,721,1655
27,34,85,30.45,26.08,30,3.1,0,8.6,31,43,25,200,11,0,,,200,9,720,1656
25,33,77,30.45,26.07,29,3,0,7.5,32,45,21,260,12,0,,,260,12,719,1658
25,34,78,30.55,26.16,29,2.1,0,8.5,31,47,20,270,9,0,,,270,9,719,1659
28,37,77,30.34,25.99,32,4.4,0,11.4,28,49,24,290,14,0,,,290,12,718,1700
24,33,74,30.32,25.98,29,6.2,0,7.3,32,41,24,280,14,0,,,280,13,717,1702
21,30,75,30.19,25.84,26,4.6,0,4.2,35,40,20,40,17,0,,,60,13,716,1703
22,31,79,30.09,25.76,26,2.2,0,5.2,34,43,18,280,7,0,,,280,7,715,1704
24,33,79,30.03,25.71,27,3.9,0,7.1,32,45,20,90,13,0,,,80,10,714,1706
28,32,88,29.86,25.56,30,2.8,0,6,33,42,22,60,9,0.16,,,90,8,713,1707
35,38,93,29.58,25.35,36,4.3,0,11.9,27,43,33,180,15,0.5,,,220,12,711,1708
31,39,82,29.4,25.2,34,11.1,0,12.7,26,46,32,160,31,0.1,,,150,25,710,1710
26,32,84,29.37,25.17,29,10,0,5.6,33,41,22,190,37,0.02,,,190,30,709,1711
16,22,78,29.73,25.43,20,7.3,0,-4.5,43,28,16,270,18,0.02,,,230,14,708,1713
10,19,66,30.1,25.74,17,9.5,0,-7.7,46,26,11,280,22,T,,,280,18,707,1714
8,16,70,30.36,25.92,14,4.1,0,-10.8,49,27,5,260,17,0,,,260,14,705,1715
17,21,81,30.04,25.68,21,5.1,0,-6,44,28,13,170,18,0.09,,,170,14,704,1717
21,25,82,29.61,25.32,24,8.4,0,-2.2,40,35,14,260,41,0.13,,,260,33,703,1718
9,13,74,29.82,25.48,14,8.1,0,-14.4,52,26,-1,220,24,T,,,210,17,702,1719
18,26,68,29.96,25.63,24,13.9,0,-1.6,39,34,18,180,30,T,,,180,24,700,1721
18,24,70,29.96,25.63,23,6.7,0,-3.8,41,37,10,150,33,0.09,,,180,23,659,1722
30,31,93,29.61,25.35,31,3.9,0,3,34,34,27,180,13,0.16,,,170,10,657,1723
32,37,89,29.38,25.17,34,7.9,0,8.7,28,41,32,190,22,0.84,,,180,16,656,1725
23,30,76,29.68,25.43,27,8.3,0,1.5,35,35,24,220,36,0.02,,,220,28,655,1726
21,29,73,29.83,25.54,26,9.1,0,0.2,36,36,22,240,30,0.01,,,240,23,653,1727
17,26,71,30.01,25.68,22,7.1,0,-3.1,39,34,18,310,23,T,,,310,18,652,1729
14,23,69,30.24,25.87,20,8.7,0,-6.4,42,30,16,290,23,0,,,280,20,650,1730
18,27,68,30.08,25.74,24,8,0,-2.6,38,33,21,260,21,T,,,250,17,649,1731
20,27,77,29.73,25.45,24,8.6,0,-3,38,34,20,300,24,0.01,,,310,21,647,1733
13,23,67,29.94,25.61,19,11.2,0,-7.3,42,31,15,320,24,0,,,310,18,646,1734
12,22,67,30.1,25.74,19,6,0,-8.6,43,35,8,210,18,0,,,200,13,644,1735
24,33,74,30.09,25.77,29,10.4,0,2.1,32,38,27,220,25,0.04,,,210,20,642,1737
28,35,80,29.89,25.6,32,10.7,0,3.7,30,40,29,200,37,0.04,,,190,30,641,1738
29,36,74,29.63,25.4,33,13.5,0,4.4,29,44,28,180,42,0.02,,,180,35,639,1739
21,26,81,29.88,25.58,24,10.4,0,-6,39,30,22,40,32,0.27,,,40,25,638,1741
32,39,81,29.84,25.57,35,7.4,0,6.7,26,47,30,50,21,0.3,,,50,16,636,1742
19,31,65,30.02,25.72,26,7.7,0,-1.7,34,37,24,230,22,0,,,250,18,634,1743
22,30,75,30.08,25.76,26,5.1,0,-2.8,35,38,22,240,17,T,,,240,15,633,1744
21,28,77,30.06,25.72,25,7.2,0,-5,37,38,18,40,22,0,,,50,17,631,1746
20,31,72,30.11,25.77,26,5.8,0,-2.4,34,39,22,100,13,0,,,70,10,629,1747
22,25,85,30.14,25.79,24,3.3,0,-8.7,40,32,18,190,12,0,,,190,9,628,1748
27,33,82,29.94,25.63,31,11,0,-1.1,32,38,28,60,23,0.19,,,50,20,626,1750
33,39,88,29.64,25.4,35,6.6,0,4.6,26,46,32,220,30,0.25,,,240,23,624,1751
21,30,67,29.9,25.62,27,9.2,0,-4.7,35,38,22,250,27,T,,,240,22,622,1752
16,29,63,29.89,25.58,24,8,0,-6.1,36,36,22,230,25,0,,,230,20,621,1753
21,28,79,29.94,25.62,25,4.6,0,-7.4,37,34,21,40,16,0.06,,,40,13,619,1755
22,31,74,30.13,25.8,27,8.5,0,-4.7,34,39,23,60,21,T,,,50,17,617,1756
22,31,74,30.2,25.84,27,3.7,0,-5,34,44,17,130,11,0,,,270,9,615,1757
23,31,75,29.84,25.56,28,10.4,0,-5.4,34,38,24,280,35,0.06,,,300,25,614,1758
18,32,61,30.21,25.88,26,10.6,0,-4.6,33,40,23,280,28,T,,,290,22,612,1800
17,30,63,30.45,26.07,25,4.2,0,-6.9,35,45,15,180,11,0,,,250,9,610,1801
21,37,60,30.39,26.05,30,4.7,0,-0.2,28,52,22,40,15,0,,,40,12,608,1802
24,39,60,30.32,26,32,5.5,0,1.5,26,54,23,30,20,0,,,30,16,607,1803
24,42,57,30.28,25.97,33,6.9,0,4.3,23,56,27,50,21,0,,,40,16,605,1804
26,40,57,30.22,25.92,34,9.1,0,2,25,57,23,30,34,0,,,50,21,603,1806
25,43,47,30.14,25.87,37,13.9,0,4.8,22,59,26,30,33,0,,,50,25,601,1807
26,50,44,29.98,25.74,38,13.4,0,11.6,15,62,37,40,37,T,,,60,29,559,1808
31,46,59,29.97,25.72,39,3.3,0,7.4,19,56,35,20,21,T,,,10,18,558,1809
32,43,70,30.01,25.75,38,7.4,0,4.1,22,59,27,200,27,0.01,,,230,21,556,1811
34,41,84,30.06,25.79,37,7.8,0,2,24,46,35,280,22,0.44,,,280,17,554,1812
29,41,68,30.17,25.87,35,8,0,1.8,24,52,29,200,20,T,,,230,16,552,1813
29,43,59,30.04,25.76,37,12.2,0,3.6,22,59,27,100,35,T,,,110,28,550,1814
34,43,73,29.99,25.74,39,3.9,0,3.4,22,50,35,230,14,0.05,,,230,12,549,1815
35,46,73,29.85,25.61,40,11.2,0,6.3,19,55,36,220,38,0.21,,,200,29,547,1816
31,41,72,30.1,25.82,36,4.7,0,1.1,24,50,32,250,24,0.01,,,250,21,545,1818
29,41,67,30.28,25.97,36,6.6,0,1,24,52,30,340,19,0,,,330,15,543,1819
26,41,62,30.36,26.03,34,3,0,0.8,24,55,26,150,15,0,,,150,10,541,1820
27,43,58,30.23,25.93,36,3.5,0,2.7,22,59,27,180,15,0,,,160,12,540,1821
36,44,73,30.01,25.76,41,6.1,0,3.6,21,51,37,40,17,0.01,,,30,13,538,1822
41,47,83,29.79,25.57,43,8.2,0,6.4,18,50,43,50,17,0.2,,,50,14,536,1824
37,48,70,29.92,25.69,42,6.6,0,7.3,17,58,37,250,26,T,,,250,21,534,1825
37,48,71,29.91,25.68,42,2.5,0,7.2,17,57,38,150,15,0.01,,,150,12,532,1826
33,44,70,29.85,25.61,38,8.9,0,3,21,57,30,200,38,0.02,,,200,30,531,1827
34,44,67,29.93,25.69,40,10.7,0,2.9,21,58,29,200,38,0.19,,,190,30,529,1828
41,53,67,30.02,25.79,46,11.1,0,11.8,12,61,45,240,32,0.03,,,260,25,527,1830
44,50,84,30,25.76,46,6.9,0,8.6,15,58,41,270,30,0.8,,,280,25,525,1831
30,41,65,30.09,25.82,37,17.8,0,-0.5,24,47,34,270,41,0.02,,,270,31,524,1832
28,43,59,30.23,25.94,35,12.4,0,1.3,22,52,33,290,30,0,,,270,24,522,1833
31,44,68,30.03,25.75,37,11.3,0,2.2,21,52,35,280,29,T,,,280,23,520,1834
30,42,62,29.97,25.71,37,8.3,0,0,23,54,30,270,22,0,,,300,18,519,1836
33,45,65,29.95,25.7,39,9.1,0,2.8,20,62,27,280,31,T,,,270,24,517,1837
32,41,71,29.85,25.61,37,8.1,0,-1.4,24,47,35,230,23,0.04,,,230,18,515,1838
33,39,79,29.76,25.51,36,6.8,0,-3.5,26,48,29,60,21,0.25,,,50,17,513,1839
32,43,66,29.99,25.74,38,5.8,0,0.3,22,55,31,290,16,0,,,290,14,512,1840
36,51,61,30.25,25.97,43,5.4,0,8,14,65,37,250,20,0,,,250,16,510,1841
38,53,60,30.24,25.98,46,4,0,9.8,12,73,33,150,15,0,,,130,10,508,1843
40,60,54,29.87,25.69,49,7.1,0,16.6,5,79,40,210,28,0.32,,,220,21,507,1844
40,45,77,29.84,25.64,44,10.2,0,1.4,20,52,37,300,25,0.4,,,300,20,505,1845
32,49,56,30.13,25.87,41,12.8,0,5.1,16,62,36,330,32,0,,,320,26,504,1846
33,50,53,30.23,25.97,43,5.9,0,5.9,15,71,29,300,21,0,,,300,17,502,1847
42,58,60,30.12,25.89,49,7,0,13.6,7,74,42,270,20,0,,,270,16,500,1849
35,56,50,30.09,25.87,46,6.4,0,11.4,9,70,41,320,21,0,,,300,16,459,1850
35,52,51,30.03,25.81,45,7,0,7.1,13,72,32,40,20,0,,,50,16,457,1851
30,53,46,30.02,25.81,42,11.1,0,7.8,12,66,39,290,28,0,,,290,22,456,1852
25,49,43,29.97,25.74,38,13.1,0,3.5,16,67,31,240,34,0,,,240,26,454,1853
21,40,49,30.1,25.82,32,6.5,0,-5.8,25,54,25,130,24,0,,,150,13,453,1855
22,39,50,29.96,25.69,33,7.6,0,-7.1,26,54,24,310,25,0.01,,,350,20,451,1856
14,42,37,29.98,25.72,31,10.9,0,-4.4,23,55,28,320,32,0,,,320,24,450,1857
17,38,42,30.06,25.78,32,6.7,0,-8.7,27,60,16,250,20,0,,,240,16,449,1858
19,46,38,30.03,25.78,35,6.8,0,-1,19,66,26,280,23,0,,,260,16,447,1859
26,49,43,29.99,25.76,40,5.7,0,1.7,16,71,27,160,20,0,,,160,14,446,1900
31,55,42,29.85,25.66,44,8.1,0,7.3,10,75,34,170,20,0,,,300,15,444,1901
33,59,42,29.76,25.59,46,9.1,0,11,6,77,40,310,30,0,,,310,24,443,1903
32,58,41,29.84,25.67,45,7.6,0,9.7,7,75,40,320,21,0,,,330,16,442,1904
32,58,43,29.96,25.77,45,8,0,9.4,7,73,42,290,30,0,,,300,23,440,1905
33,55,42,30.03,25.82,45,10.6,0,6.1,10,71,39,340,31,0,,,330,25,439,1906
29,55,40,29.94,25.74,44,10,0,5.8,10,71,39,70,31,0,,,60,23,438,1907
30,52,44,29.98,25.76,42,4.3,0,2.5,13,73,31,150,14,0,,,320,12,437,1908
33,58,39,29.92,25.74,47,5.8,0,8.2,7,81,35,180,17,0,,,290,14,436,1909
32,62,35,29.85,25.69,48,8.6,0,11.9,3,84,40,280,24,0,,,270,20,434,1911
37,60,44,29.85,25.69,48,8.3,0,9.6,5,80,39,260,23,0,,,250,17,433,1912
37,55,50,29.91,25.72,46,8.9,0,4.3,10,71,38,260,28,T,,,270,23,432,1913
44,55,75,29.76,25.58,48,6.1,0,4,10,62,47,180,24,0.09,,,180,20,431,1914
42,47,80,29.63,25.44,45,5.5,0,-4.2,18,51,43,260,24,0.68,,,240,17,430,1915
34,50,59,29.83,25.63,42,12.9,0,-1.5,15,60,39,290,32,T,,,290,24,429,1916
37,46,68,29.82,25.59,42,6.9,0,-5.7,19,60,32,220,29,0.07,,,210,23,428,1917
39,44,85,29.65,25.45,42,9.3,0,-8,21,46,42,300,20,0.97,,,310,16,427,1918
40,49,76,29.69,25.48,44,9,0,-3.2,16,56,42,240,22,0.08,,,320,18,426,1919
36,48,67,29.66,25.46,42,7.4,0,-4.5,17,55,40,50,19,0.11,,,280,15,425,1920
39,51,63,29.81,25.61,45,15.9,0,-1.7,14,60,42,20,36,0.01,,,10,29,424,1921
37,54,56,29.86,25.66,45,10.3,0,1.1,11,64,43,340,26,T,,,360,22,423,1922
40,53,69,29.87,25.66,45,6.7,0,-0.1,12,67,38,260,41,0.13,,,260,32,423,1923
39,50,66,29.79,25.58,45,6.1,0,-3.3,15,63,37,130,24,0.01,,,130,18,422,1924
43,58,68,29.71,25.53,48,12.7,0,4.4,7,69,47,150,36,0.07,,,140,29,421,1925
42,57,61,29.86,25.68,49,13.9,0,3.2,8,66,47,10,33,0,,,350,25,420,1926
43,62,55,29.92,25.74,51,9.8,0,8,3,74,49,350,30,0,,,360,23,420,1927
45,59,67,29.93,25.74,50,6.9,0,4.9,6,71,46,320,28,T,,,320,24,419,1928
47,58,68,29.96,25.76,52,4.8,0,3.7,7,69,47,300,22,T,,,310,18,419,1929
47,60,63,29.99,25.8,52,5.8,0,5.5,5,74,46,350,20,0,,,350,16,418,1929
47,63,62,29.94,25.76,53,5.2,0,8.3,2,79,46,330,24,T,,,320,18,417,1930
47,65,55,29.86,25.7,55,4.7,0,10.1,0,82,47,160,19,0,,,50,13,417,1931
42,66,43,29.91,25.76,53,6.1,1,10.9,0,82,50,290,20,T,,,310,13,416,1932
35,64,38,30.01,25.84,49,8.1,0,8.7,1,81,47,270,20,0,,,280,16,416,1932
39,63,42,29.92,25.76,51,6.7,0,7.5,2,83,42,320,28,0,,,320,21,416,1933
42,50,75,29.89,25.69,46,8.2,0,-5.7,15,58,41,320,20,0.16,,,320,15,415,1934
30,46,60,30.08,25.82,38,12.4,0,-9.9,19,58,33,330,37,T,,,320,29,415,1935
31,46,57,30.33,26.04,39,6.9,0,-10.1,19,62,30,220,21,0,,,200,14,415,1935
29,53,43,30.37,26.09,43,7.9,0,-3.3,12,74,31,140,23,0,,,130,17,414,1936
35,60,40,30.23,26.01,48,6,0,3.5,5,82,37,340,16,0,,,340,13,414,1936
43,63,47,30.18,25.99,53,4.3,0,6.3,2,83,43,220,14,0,,,300,12,414,1937
48,70,52,30.01,25.84,57,6.8,5,13,0,90,50,310,41,0.12,,,340,26,414,1937
51,68,59,29.9,25.74,58,4,3,10.8,0,85,51,190,17,T,,,190,14,414,1938
38,67,39,29.9,25.75,51,9.3,2,9.5,0,83,50,290,22,0,,,310,17,414,1938
33,62,34,29.93,25.76,48,7.2,0,4.3,3,84,39,230,17,0,,,230,13,414,1939
38,66,36,29.9,25.74,52,6.7,1,8,0,85,46,350,19,0,,,10,14,414,1939
38,67,36,29.97,25.82,52,9.4,2,8.7,0,84,50,330,33,0,,,340,20,414,1940
